ResourceARN,Region,TaggingMethod,TagsApplied,Status
arn:aws:ec2:eu-central-1:015992161532:security-group-rule/sgr-0a760cb44972142ee,eu-central-1,-,-,NO_MATCH
arn:aws:memorydb:ap-southeast-1:015992161532:parametergroup/default.memorydb-redis7,ap-southeast-1,-,-,NO_MATCH
arn:aws:ecs:ap-south-1:015992161532:capacity-provider/FARGATE_SPOT,ap-south-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group/sg-014940c58fe5c85ac,eu-central-1,-,-,NO_MATCH
arn:aws:ec2:ca-central-1:015992161532:network-acl/acl-0ddfc80ccf9770954,ca-central-1,-,-,NO_MATCH
arn:aws:memorydb:eu-west-1:015992161532:parametergroup/default.memorydb-valkey7.search,eu-west-1,-,-,NO_MATCH
arn:aws:memorydb:eu-west-2:015992161532:parametergroup/default.memorydb-redis7,eu-west-2,-,-,NO_MATCH
arn:aws:iam::015992161532:role/EKSWorkerNodePolicy,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:instance-profile/S3Role,us-east-1,-,-,NO_MATCH
arn:aws:athena:eu-central-1:015992161532:workgroup/primary,eu-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/AmazonSageMakerServiceCatalogProductsFirehoseRole,us-east-1,resourcegroupstaggingapi,{'Environment': 'prod'},DRY-RUN
arn:aws:iam::015992161532:policy/service-role/AmazonGrafanaPrometheusPolicy-Mgi7dGch8,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-northeast-3:015992161532:dhcp-options/dopt-055999b0301e2e39c,ap-northeast-3,-,-,NO_MATCH
arn:aws:ec2:eu-north-1:015992161532:dhcp-options/dopt-03c0f2b754735bc5b,eu-north-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group-rule/sgr-083f965359cc6cac1,eu-central-1,-,-,NO_MATCH
arn:aws:resource-explorer-2:eu-west-1:015992161532:index/8929f830-d75f-4cbe-9653-0206fc186347,eu-west-1,-,-,NO_MATCH
arn:aws:kms:us-east-1:015992161532:key/ccba548b-c13f-4b60-a3b3-eff5ed86492a,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/eksClusterRole,us-east-1,-,-,NO_MATCH
arn:aws:ecs:eu-west-3:015992161532:capacity-provider/FARGATE_SPOT,eu-west-3,-,-,NO_MATCH
arn:aws:memorydb:ap-southeast-2:015992161532:acl/open-access,ap-southeast-2,-,-,NO_MATCH
arn:aws:iam::015992161532:user/gitlab_CI,us-east-1,-,-,NO_MATCH
arn:aws:events:ap-southeast-1:015992161532:event-bus/default,ap-southeast-1,-,-,NO_MATCH
arn:aws:logs:us-east-2:015992161532:log-group:/aws/lambda/Applications-Applications-ProviderframeworkonEvent-WddHSyhKqVQg,us-east-2,resourcegroupstaggingapi,{'Application': 'hs'},DRY-RUN
arn:aws:iam::015992161532:role/aws-service-role/compute-optimizer.amazonaws.com/AWSServiceRoleForComputeOptimizer,us-east-1,-,-,NO_MATCH
arn:aws:ec2:sa-east-1:015992161532:vpc/vpc-04f553a3055eddbf8,sa-east-1,-,-,NO_MATCH
arn:aws:memorydb:us-west-2:015992161532:parametergroup/default.memorydb-valkey7.search,us-west-2,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/dynamodb.application-autoscaling.amazonaws.com/AWSServiceRoleForApplicationAutoScaling_DynamoDBTable,us-east-1,-,-,NO_MATCH
arn:aws:ec2:eu-west-3:015992161532:internet-gateway/igw-0c4ead03072dce795,eu-west-3,-,-,NO_MATCH
arn:aws:memorydb:ca-central-1:015992161532:parametergroup/default.memorydb-valkey7.search,ca-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/codebuild04212025-vprofile-Build-Artifact-service-role,us-east-1,-,-,NO_MATCH
arn:aws:logs:eu-central-1:015992161532:log-group:aws-controltower/CloudTrailLogs,eu-central-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:ec2:eu-west-2:015992161532:dhcp-options/dopt-00c7d4ee41f0ae401,eu-west-2,-,-,NO_MATCH
arn:aws:sagemaker:us-east-1:015992161532:model/boston-housing-mlops-model-o0gsjh3oq8wonamzdd7jaq,us-east-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group-rule/sgr-0b742ed27e8edf8ac,eu-central-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Services-AWSCDKCfnUtilsProviderCustomResourceProvi-W1dVnVybJwAK,us-east-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:subnet/subnet-0c0be90b0e510abc9,eu-central-1,-,-,NO_MATCH
arn:aws:athena:sa-east-1:015992161532:workgroup/primary,sa-east-1,-,-,NO_MATCH
arn:aws:ec2:ca-central-1:015992161532:subnet/subnet-0e1c72b046648550e,ca-central-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Services-awscdkawseksClus-ProviderframeworkonEvent-t8gPztkuKD9Z,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/elasticloadbalancing.amazonaws.com/AWSServiceRoleForElasticLoadBalancing,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:security-group-rule/sgr-0477f56c761dc183b,ap-south-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/kda-flink-pre-lab-NotifyWaitConditionLambdaFunctio-KAtbNvbAlXGm,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:iam::015992161532:policy/service-role/AmazonSageMaker-ExecutionPolicy-20230518T222611,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:dhcp-options/dopt-079f041b27e5b8694,us-east-2,-,-,NO_MATCH
arn:aws:athena:eu-north-1:015992161532:datacatalog/AwsDataCatalog,eu-north-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group/sg-0bc55c3e980e33ec5,eu-central-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Observability-Workshop-CodePipelineReadyFunction-q5o9Z9i0DntY,us-east-1,resourcegroupstaggingapi,{'Application': 'bs'},DRY-RUN
arn:aws:iam::015992161532:policy/AwsGlueDataBrewServicePolicyForDataCatalogOutput,us-east-1,-,-,NO_MATCH
arn:aws:glue:us-east-1:015992161532:table/momentum/cra_audit_il_spl_view,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/containerinsights/demo-cluster/performance,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:sagemaker:us-east-1:015992161532:pipeline/mlops-may-p-scugqysjslsn,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-northeast-2:015992161532:subnet/subnet-00c5b563bccceed24,ap-northeast-2,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Services-StepFnlambdasteppriceGreaterThan55AD1EC03-RNaHewn6Otr9,us-east-1,-,-,NO_MATCH
arn:aws:ecs:ca-central-1:015992161532:capacity-provider/FARGATE,ca-central-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/glueworkshop-cicd-CopyLambdasFunction-RJ5aTV6MYJjv,us-east-1,-,-,NO_MATCH
arn:aws:athena:us-west-2:015992161532:datacatalog/AwsDataCatalog,us-west-2,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AmazonGrafanaPrometheusPolicy-VSezxTUBE,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:route-table/rtb-017178dae2afcee41,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/SageMaker-hallmark,us-east-1,-,-,NO_MATCH
arn:aws:athena:ap-southeast-2:015992161532:datacatalog/AwsDataCatalog,ap-southeast-2,-,-,NO_MATCH
arn:aws:iam::015992161532:oidc-provider/oidc.eks.us-east-1.amazonaws.com/id/3944CA4D669D5B246BD3274F171F7AF7,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/jenkins-devops-workshop-role,us-east-1,resourcegroupstaggingapi,{'Environment': 'dev'},DRY-RUN
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Observability-Workshop-SourceCodeLambdaFunction-pVLm8mOFrzAc,us-east-1,resourcegroupstaggingapi,{'Application': 'bs'},DRY-RUN
arn:aws:s3:::codepipeline-us-east-1-1512bb5d1e84-49ef-975c-042b9ba8aa65,us-east-1,-,-,NO_MATCH
arn:aws:glue:us-east-1:015992161532:job/EventLog Processer,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/codebuild/RcfExampleBuildProject-HIcDLuE3V3dp,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:security-group-rule/sgr-07ee3935806e56762,us-east-2,-,-,NO_MATCH
arn:aws:sns:us-east-2:015992161532:sns-notification,us-east-2,-,-,NO_MATCH
arn:aws:ec2:eu-north-1:015992161532:network-acl/acl-05d17ea22db5f8b72,eu-north-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/SageMakerS3BucketPolicyTemplate_1692172550349,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/AWSControlTowerCloudTrailRole,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:iam::015992161532:policy/service-role/AmazonGrafanaAmazonOpenSearchPolicy-9v1Cuvz0I,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Services-StepFnlambdasteppriceLessThan556D8B304A-T0hCM7dql3eW,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:subnet/subnet-0129b240a1eb3b21d,us-east-1,-,-,NO_MATCH
arn:aws:kms:us-west-2:015992161532:key/0bedcd96-b1d8-4da9-86fe-47a247fe75eb,us-west-2,-,-,NO_MATCH
arn:aws:ec2:eu-north-1:015992161532:security-group-rule/sgr-08ab8606c3f7af2ee,eu-north-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group-rule/sgr-0464fcca21a72ac84,eu-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/CentralizedContainersMonitoringPolicy,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:ec2:eu-west-1:015992161532:security-group-rule/sgr-0620403a1c7851a26,eu-west-1,-,-,NO_MATCH
arn:aws:memorydb:ap-south-1:015992161532:parametergroup/default.memorydb-redis6,ap-south-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Observability-Workshop-SourceCodeLambdaFunction-OaBExgDoRxm3,us-east-1,resourcegroupstaggingapi,{'Application': 'bs'},DRY-RUN
arn:aws:ec2:us-east-1:015992161532:security-group-rule/sgr-00f5532c64ddc9f3f,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Services-CustomS3AutoDeleteObjectsCustomResourcePr-1NSXCRhv2IA8,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/glueworkshop-cicd-triggerInitialCommitF-EMduwaH6Cwwl,us-east-1,-,-,NO_MATCH
arn:aws:elasticache:eu-west-1:015992161532:user:default,eu-west-1,-,-,NO_MATCH
arn:aws:ecs:eu-central-1:015992161532:task-definition/retail-store-ecs-assets:1,eu-central-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:cloudwatch::015992161532:dashboard/test,us-east-1,-,-,NO_MATCH
arn:aws:kms:us-east-2:015992161532:key/8e349dfa-bfe5-4e30-9b00-58742cb470c1,us-east-2,-,-,NO_MATCH
arn:aws:athena:us-east-2:015992161532:datacatalog/AwsDataCatalog,us-east-2,-,-,NO_MATCH
arn:aws:iam::015992161532:oidc-provider/token.actions.githubusercontent.com,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-northeast-3:015992161532:security-group-rule/sgr-0e918af5d5342093f,ap-northeast-3,-,-,NO_MATCH
arn:aws:cloudtrail:ap-south-1:015992161532:channel/aws-service-channel/resource-explorer-2/1d738743-1a65-4140-a38a-3c1e8be198ab,ap-south-1,-,-,NO_MATCH
arn:aws:ec2:ap-northeast-2:015992161532:dhcp-options/dopt-0c91bf4f4fb188ad7,ap-northeast-2,-,-,NO_MATCH
arn:aws:ec2:eu-west-1:015992161532:subnet/subnet-0e9fa5b9394e684c0,eu-west-1,-,-,NO_MATCH
arn:aws:memorydb:ap-northeast-2:015992161532:parametergroup/default.memorydb-redis6,ap-northeast-2,-,-,NO_MATCH
arn:aws:iam::015992161532:oidc-provider/oidc.eks.us-east-2.amazonaws.com/id/84C1EF6469F9D714B777EA0896A9C99F,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-2:015992161532:log-group:/aws/lambda/Services-awscdkawseksCluste-OnEventHandler42BEBAE0-2Pu6Q14xRPX8,us-east-2,-,-,NO_MATCH
arn:aws:memorydb:eu-west-3:015992161532:parametergroup/default.memorydb-valkey7,eu-west-3,-,-,NO_MATCH
arn:aws:glue:us-east-1:015992161532:table/momentum/loan_amounts_cumulative_1,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/eks-fargate.amazonaws.com/AWSServiceRoleForAmazonEKSForFargate,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/KinesisFirehoseServiceRole-trainingb7-PU-us-east-1-1685661780560,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:logs:us-east-2:015992161532:log-group:/aws/lambda/Applications-ApplicationsMyCluster-Handler886CB40B-UwPh0HOToqu3,us-east-2,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/kinesisfirehose/trainingb7-PUT-S3-F2JvL,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:iam::015992161532:user/devops-lead,us-east-1,resourcegroupstaggingapi,{'Environment': 'dev'},DRY-RUN
arn:aws:iam::015992161532:policy/service-role/AmazonGrafanaAmazonOpenSearchPolicy-dliVhAZMy,us-east-1,-,-,NO_MATCH
arn:aws:athena:ap-southeast-2:015992161532:workgroup/primary,ap-southeast-2,-,-,NO_MATCH
arn:aws:cloudformation:eu-central-1:015992161532:stackset/AWSControlTowerBP-SECURITY-TOPICS:e4db2ae8-ff4f-411c-ba8b-4912adcf0d2d,eu-central-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/sagemaker/Endpoints/sm-clarify-pipelines-piy885yc0ek8-AbaloneCreate-1684851510-bb3d,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:us-east-2:015992161532:acl/open-access,us-east-2,-,-,NO_MATCH
arn:aws:ecs:us-east-1:015992161532:task-definition/vprofileapptask:1,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:instance-profile/cloud9/AWSCloud9SSMInstanceProfile,us-east-1,-,-,NO_MATCH
arn:aws:events:us-east-1:015992161532:rule/codepipeline-mynode-main-838417-rule,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:athena:ap-northeast-2:015992161532:datacatalog/AwsDataCatalog,ap-northeast-2,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:dhcp-options/dopt-011d3d388d2c07630,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/vprofile-rearch-beanroles,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:security-group/sg-0fca5f9b875673cf7,us-east-1,-,-,NO_MATCH
arn:aws:logs:eu-central-1:015992161532:log-group:/aws/lambda/ws-serverless-patterns-us-ProcessFavoriteRestauran-MsyVXYNtJ5Dh,eu-central-1,-,-,NO_MATCH
arn:aws:kms:us-east-1:015992161532:key/579ead52-7392-48b8-b725-1c880a9d055b,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/AmazonSageMakerServiceCatalogProductsApiGatewayRole,us-east-1,resourcegroupstaggingapi,{'Environment': 'prod'},DRY-RUN
arn:aws:ecs:ap-northeast-3:015992161532:capacity-provider/FARGATE,ap-northeast-3,-,-,NO_MATCH
arn:aws:iam::015992161532:user/sample,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:ap-southeast-1:015992161532:parametergroup/default.memorydb-valkey7.search,ap-southeast-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:security-group-rule/sgr-056fb7e037ef73216,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/StepFunctions-MyStateMachine-x7dw1vlg2-role-fx987ywbt,us-east-1,-,-,NO_MATCH
arn:aws:events:eu-west-3:015992161532:event-bus/default,eu-west-3,-,-,NO_MATCH
arn:aws:resource-explorer-2:us-east-1:015992161532:view/all-resources/c0775777-b505-4bd1-a348-5b8e802a7767,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/codebuild04202025-vpro-code-analysis-service-role,us-east-1,-,-,NO_MATCH
arn:aws:ecs:ap-northeast-3:015992161532:capacity-provider/FARGATE_SPOT,ap-northeast-3,-,-,NO_MATCH
arn:aws:glue:us-east-1:015992161532:table/default/caselogs,us-east-1,-,-,NO_MATCH
arn:aws:ec2:eu-west-1:015992161532:vpc/vpc-0ddff694755558b9a,eu-west-1,-,-,NO_MATCH
arn:aws:iam::015992161532:user/mubarak,us-east-1,-,-,NO_MATCH
arn:aws:cloudtrail:eu-central-1:015992161532:channel/aws-service-channel/resource-explorer-2/6288b84d-a687-4dea-9b2d-be66dd4c5be3,eu-central-1,-,-,NO_MATCH
arn:aws:memorydb:eu-west-1:015992161532:user/default,eu-west-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:security-group-rule/sgr-09dcf7ce6fb80fd5c,us-east-2,-,-,NO_MATCH
arn:aws:athena:eu-west-1:015992161532:workgroup/primary,eu-west-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/AmazonGrafanaServiceRole-VSezxTUBE,us-east-1,-,-,NO_MATCH
arn:aws:athena:eu-north-1:015992161532:workgroup/primary,eu-north-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:security-group-rule/sgr-08246f1698ac5e9dd,us-east-2,-,-,NO_MATCH
arn:aws:iam::015992161532:instance-profile/rentzone-worker-node-role,us-east-1,-,-,NO_MATCH
arn:aws:elasticache:sa-east-1:015992161532:user:default,sa-east-1,-,-,NO_MATCH
arn:aws:elasticache:eu-west-2:015992161532:user:default,eu-west-2,-,-,NO_MATCH
arn:aws:cloudtrail:eu-west-3:015992161532:channel/aws-service-channel/resource-explorer-2/b7e29b6c-71ee-4f3e-97c9-c0800c4266d9,eu-west-3,-,-,NO_MATCH
arn:aws:cognito-identity:us-east-1:015992161532:identitypool/us-east-1:9f343761-4210-4a16-a078-8ab87379b8d2,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Marco128,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AmazonSageMaker-ExecutionPolicy-20230613T094671,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:key-pair/key-02352719a973c8e98,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:internet-gateway/igw-093ef44fcca653621,ap-south-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/sagemaker/Endpoints/boston-housing,us-east-1,-,-,NO_MATCH
arn:aws:codebuild:us-east-1:015992161532:project/vprofile-Build-Artifact,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-west-2:015992161532:security-group-rule/sgr-08be161c29e008350,us-west-2,-,-,NO_MATCH
arn:aws:logs:eu-central-1:015992161532:log-group:/aws/lambda/m1-add-sample-data,eu-central-1,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:prefix-list/pl-03ac6e932d799a8de,us-east-1,-,-,NO_MATCH
arn:aws:ssm:us-east-1:015992161532:parameter/Organization,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Services-statusupdaterservicelambdafn37242E00-nbbgry26FK6t,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-south-1:015992161532:key-pair/key-0f52677bbbf4c6da2,ap-south-1,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:subnet/subnet-09811fbe202c968ab,us-west-1,-,-,NO_MATCH
arn:aws:ec2:ap-northeast-2:015992161532:subnet/subnet-0f7df7a76f387e362,ap-northeast-2,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/codebuild/sagemaker-mlops-may-05222023-p-eblktjcndtve-modeldeploy,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-2:015992161532:log-group:/aws/containerinsights/PetSite/host,us-east-2,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:events:ca-central-1:015992161532:event-bus/default,ca-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AmazonSageMaker-ExecutionPolicy-20230814T120201,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-2:015992161532:log-group:/aws/lambda/Services-AWSCDKCfnUtilsProviderCustomResourceProvi-SiuWzVkVvEmZ,us-east-2,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/CodeBuildCloudWatchLogsPolicy-vpro-code-analysis-us-east-1,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/sso.amazonaws.com/AWSServiceRoleForSSO,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:eu-west-3:015992161532:parametergroup/default.memorydb-redis6,eu-west-3,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:security-group/sg-03f3c1d01e796b10b,us-east-1,-,-,NO_MATCH
arn:aws:s3:::demo-terraform-eks-state-06222025,us-east-1,-,-,NO_MATCH
arn:aws:ecs:sa-east-1:015992161532:capacity-provider/FARGATE,sa-east-1,-,-,NO_MATCH
arn:aws:kms:eu-central-1:015992161532:key/73fab292-e477-49df-ab80-553a3864fef9,eu-central-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/CodePipeline-CodeConnections-us-east-1-vprofile-CI-Pipeline,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:us-west-2:015992161532:parametergroup/default.memorydb-valkey7,us-west-2,-,-,NO_MATCH
arn:aws:memorydb:us-east-1:015992161532:acl/open-access,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ca-central-1:015992161532:route-table/rtb-022ca24f2bd48b703,ca-central-1,-,-,NO_MATCH
arn:aws:memorydb:eu-west-3:015992161532:parametergroup/default.memorydb-valkey7.search,eu-west-3,-,-,NO_MATCH
arn:aws:s3:::cf-templates-gaoiktl58gwf-us-east-1,us-east-1,-,-,NO_MATCH
arn:aws:ecs:eu-central-1:015992161532:task-definition/demo_infra-dev:1,eu-central-1,resourcegroupstaggingapi,{'Environment': 'dev'},DRY-RUN
arn:aws:logs:us-east-1:015992161532:log-group:/aws-glue/data-quality/output,us-east-1,-,-,NO_MATCH
arn:aws:elasticache:eu-north-1:015992161532:user:default,eu-north-1,-,-,NO_MATCH
arn:aws:s3:::demo-bucket-05252025,us-east-1,-,-,NO_MATCH
arn:aws:memorydb:eu-north-1:015992161532:user/default,eu-north-1,-,-,NO_MATCH
arn:aws:s3:us-east-1:015992161532:storage-lens/default-account-dashboard,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS,us-east-1,-,-,NO_MATCH
arn:aws:ec2:ap-northeast-2:015992161532:route-table/rtb-0f97fad60b4f758b5,ap-northeast-2,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/batch/job,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/dms-cloudwatch-logs-role,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/sagemaker/Endpoints/mlops-may-05202023-prod,us-east-1,resourcegroupstaggingapi,{'Environment': 'prod'},DRY-RUN
arn:aws:ec2:ap-south-1:015992161532:security-group-rule/sgr-023daf82fb401b02c,ap-south-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/containerinsights/PetSite/dataplane,us-east-1,resourcegroupstaggingapi,{'Application': 'ai'},DRY-RUN
arn:aws:ec2:eu-central-1:015992161532:snapshot/snap-014230a448e6af61b,eu-central-1,-,-,NO_MATCH
arn:aws:memorydb:ap-southeast-2:015992161532:parametergroup/default.memorydb-valkey7,ap-southeast-2,-,-,NO_MATCH
arn:aws:iam::015992161532:instance-profile/ec2SeveralAccess-04092024,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/service-role/AmazonSagemakerCanvasForecastRole-20230828T000278,us-east-1,-,-,NO_MATCH
arn:aws:sagemaker:us-east-1:015992161532:notebook-instance/mlops-abalone-test,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/lambda-s3-cloudwatch,us-east-1,-,-,NO_MATCH
arn:aws:ec2:eu-central-1:015992161532:security-group-rule/sgr-0e6d43083a096bd6e,eu-central-1,-,-,NO_MATCH
arn:aws:cloudtrail:us-east-1:015992161532:channel/aws-service-channel/resource-explorer-2/dab250a5-f790-4eef-98e9-c4f6911af392,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:policy/service-role/AWSLambdaBasicExecutionRole-e84886db-f06c-4fa8-9797-68c8ac7235d0,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/sagemaker/Endpoints/boston-housing-mlops,us-east-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:015992161532:security-group-rule/sgr-090ef5489c35bb387,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-1:015992161532:security-group/sg-0941807c85bdf468b,us-east-1,-,-,NO_MATCH
arn:aws:iam::015992161532:role/aws-service-role/support.amazonaws.com/AWSServiceRoleForSupport,us-east-1,-,-,NO_MATCH
arn:aws:logs:eu-central-1:015992161532:log-group:API-Gateway-Execution-Logs_fshb20iqih/Prod,eu-central-1,resourcegroupstaggingapi,{'Environment': 'prod'},DRY-RUN
arn:aws:iam::015992161532:role/Services-statusupdaterservicePetAdoptionStatusUpdat-ADJGTlgksKbU,us-east-1,-,-,NO_MATCH
arn:aws:sagemaker:us-east-1:015992161532:domain/d-neowl1qkb7sc,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/tweet-puller,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/get-users,us-east-1,-,-,NO_MATCH
arn:aws:logs:us-east-1:015992161532:log-group:/aws/lambda/Observability-Workshop-SourceCodeLambdaFunction-ijMYbbUELx4U,us-east-1,resourcegroupstaggingapi,{'Application': 'bs'},DRY-RUN
arn:aws:logs:us-east-1:015992161532:log-group:/aws-glue/jobs/output,us-east-1,resourcegroupstaggingapi,{'Application': 'bs'},DRY-RUN
arn:aws:ec2:ap-northeast-2:015992161532:security-group-rule/sgr-0c9cef688b0ec139c,ap-northeast-2,-,-,NO_MATCH
arn:aws:ec2:ap-southeast-2:015992161532:security-group-rule/sgr-0b53b4fa42a67d9cc,ap-southeast-2,-,-,NO_MATCH
arn:aws:memorydb:us-west-1:015992161532:acl/open-access,us-west-1,-,-,NO_MATCH
arn:aws:ec2:us-west-1:015992161532:security-group/sg-0725a117d27023a39,us-west-1,-,-,NO_MATCH
